[ 2026-03-10 08:56:55,445 ] 225 werkzeug - WARNING -  * Debugger is active!
[ 2026-03-10 08:56:55,447 ] 225 werkzeug - INFO -  * Debugger PIN: 280-987-619
[ 2026-03-10 08:56:55,498 ] 225 werkzeug - WARNING -  * Running on all addresses.
   WARNING: This is a development server. Do not use it in a production deployment.
[ 2026-03-10 08:56:55,498 ] 225 werkzeug - INFO -  * Running on http://192.168.1.6:8080/ (Press CTRL+C to quit)
[ 2026-03-10 08:58:01,284 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:01] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:01,548 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:01] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
[ 2026-03-10 08:58:12,007 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:12] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:12,908 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:12] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:13,192 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:13] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:15,373 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:15] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:16,162 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:16] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:17,054 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:17] "GET / HTTP/1.1" 200 -
[ 2026-03-10 08:58:17,321 ] 225 werkzeug - INFO - 127.0.0.1 - - [10/Mar/2026 08:58:17] "GET / HTTP/1.1" 200 -
